Significant	"-LOG10 p-value"	l2fc	Protein IDs	Majority protein IDs	Protein names	Gene	GO biological process ID	GO biological process	GO cellular component ID	GO cellular component	KEGG pathway ID	KEGG pathway title	GO molecular function ID	GO molecular function	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	4721	4945	4715	4718	4524	4722	4716	4717
	0.0433424890867051	-0.00634098052978516	XP_020933851;XP_005672877;XP_003134407	XP_020933851;XP_005672877;XP_003134407	casein kinase II subunit alpha;casein kinase II subunit alpha;casein kinase II subunit alpha	CSNK2A1	GO:0006457;GO:0006468;GO:0006656;GO:0006915;GO:0007049;GO:0007165;GO:0008284;GO:0016055;GO:0016236;GO:0018105;GO:0018107;GO:0030177;GO:0030307;GO:0043154;GO:0045732;GO:0048511;GO:0051726;GO:0061077;GO:1901796;GO:1905818;GO:2000059;GO:2001234	apoptotic process;cell cycle;chaperone-mediated protein folding;macroautophagy;negative regulation of apoptotic signaling pathway;negative regulation of cysteine-type endopeptidase activity involved in apoptotic process;negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process;peptidyl-serine phosphorylation;peptidyl-threonine phosphorylation;phosphatidylcholine biosynthetic process;positive regulation of cell growth;positive regulation of cell proliferation;positive regulation of protein catabolic process;positive regulation of Wnt signaling pathway;protein folding;protein phosphorylation;regulation of cell cycle;regulation of chromosome separation;regulation of signal transduction by p53 class mediator;rhythmic process;signal transduction;Wnt signaling pathway	GO:0005634;GO:0005654;GO:0005829;GO:0005886;GO:0005956;GO:0016580;GO:0016581;GO:0031519	cytosol;nucleoplasm;nucleus;NuRD complex;PcG protein complex;plasma membrane;protein kinase CK2 complex;Sin3 complex	hsa03008;hsa04064;hsa04310;hsa04520;hsa04530;hsa05162;hsa05168;hsa05169	Adherens junction;Epstein-Barr virus infection;Herpes simplex infection;Measles;NF-kappa B signaling pathway;Ribosome biogenesis in eukaryotes;Tight junction;Wnt signaling pathway	GO:0004674;GO:0005515;GO:0005524;GO:0016301;GO:0042802;GO:0047485;GO:0051879	ATP binding;Hsp90 protein binding;identical protein binding;kinase activity;protein binding;protein N-terminus binding;protein serine/threonine kinase activity	14	14	14	49.4	49.4	49.4	45.143	0	193.53	2904700000	123	28.40328407	28.40458488	28.5458374	28.51258087	28.45359993	28.424263	28.57708359	28.43670464
	0.305354914876416	-0.110002040863037	XP_020934583;XP_005657773;XP_005657772;XP_003134613;XP_020934585;XP_020934582;XP_005657774	XP_020934583;XP_005657773;XP_005657772;XP_003134613;XP_020934585;XP_020934582;XP_005657774	TRPM8 channel-associated factor 1 isoform X1;TRPM8 channel-associated factor 1 isoform X1;TRPM8 channel-associated factor 1 isoform X1;TRPM8 channel-associated factor 1 isoform X1;TRPM8 channel-associated factor 1 isoform X2;TRPM8 channel-associated factor	LOC100519808									17	17	17	24.4	24.4	24.4	101.88	0	47.399	668700000	77	26.58634758	26.25006676	26.21728516	26.14431381	26.46489906	26.6624794	26.40556717	26.10507584
	0.441663379072206	0.164210319519043	XP_013841059;XP_003134700	XP_013841059;XP_003134700	WD repeat-containing protein 91 isoform X2;WD repeat-containing protein 91 isoform X1	WDR91	GO:0006511;GO:0043551;GO:0045022;GO:1903362	early endosome to late endosome transport;regulation of cellular protein catabolic process;regulation of phosphatidylinositol 3-kinase activity;ubiquitin-dependent protein catabolic process	GO:0005829;GO:0031313;GO:0031901;GO:0031902	cytosol;early endosome membrane;extrinsic component of endosome membrane;late endosome membrane			GO:0005515;GO:0035014	phosphatidylinositol 3-kinase regulator activity;protein binding	6	6	6	12	12	12	77.006	0	9.6913	191770000	24	24.89096832	25.11684036	25.09309387	24.55856514	24.59198952	25.02905273	24.79598999	24.58559418
+	2.20332684405834	0.507782459259033	XP_020934829;XP_005673205;XP_020934824;XP_005673201;XP_003134701;XP_005673200;XP_020934833;XP_020934832;XP_020934831;XP_005673207;XP_020934828;XP_020934827;XP_020934826;XP_020934825;XP_005673203;XP_005673202	XP_020934829;XP_005673205;XP_020934824;XP_005673201;XP_003134701;XP_005673200;XP_020934833;XP_020934832;XP_020934831;XP_005673207;XP_020934828;XP_020934827;XP_020934826;XP_020934825;XP_005673203;XP_005673202	caldesmon isoform X8;caldesmon isoform X7;caldesmon isoform X4;caldesmon isoform X3;caldesmon isoform X2;caldesmon isoform X1;caldesmon isoform X10;caldesmon isoform X10;caldesmon isoform X10;caldesmon isoform X9;caldesmon isoform X6;caldesmon isoform X5;c	CALD1	GO:0006936	muscle contraction	GO:0005829;GO:0005856;GO:0005886;GO:0015629;GO:0030016;GO:0030478	actin cap;actin cytoskeleton;cytoskeleton;cytosol;myofibril;plasma membrane	hsa04270	Vascular smooth muscle contraction	GO:0003779;GO:0005515;GO:0005516;GO:0005523;GO:0017022;GO:0045296	actin binding;cadherin binding;calmodulin binding;myosin binding;protein binding;tropomyosin binding	11	11	11	26.1	26.1	26.1	69.053	0	234.42	2484400000	84	28.39136887	28.57430649	28.38240814	28.24739647	28.15634155	27.81408882	27.92886162	27.66505814
+	1.42521206769719	0.724775314331055	XP_003134717	XP_003134717	podocalyxin	PODXL	GO:0007155;GO:0007162;GO:0016477;GO:0022408;GO:0030335;GO:0032534;GO:0033634;GO:0072015;GO:0072175	cell adhesion;cell migration;epithelial tube formation;glomerular visceral epithelial cell development;negative regulation of cell adhesion;negative regulation of cell-cell adhesion;positive regulation of cell migration;positive regulation of cell-cell adhesion mediated by integrin;regulation of microvillus assembly	GO:0001726;GO:0005615;GO:0005730;GO:0005737;GO:0005886;GO:0005887;GO:0016324;GO:0030027;GO:0030175;GO:0031528;GO:0034451;GO:0036057;GO:0043231;GO:0045121;GO:0070062	apical plasma membrane;centriolar satellite;cytoplasm;extracellular exosome;extracellular space;filopodium;integral component of plasma membrane;intracellular membrane-bounded organelle;lamellipodium;membrane raft;microvillus membrane;nucleolus;plasma membrane;ruffle;slit diaphragm			GO:0005515	protein binding	3	3	3	8.3	8.3	8.3	54.162	0	4.9526	157490000	14	24.62176132	25.03477287	24.51395226	24.90628052	23.53954697	23.71556091	24.50948143	24.4130764
	0.101478449190029	0.0405845642089844	XP_020934482;XP_003134722	XP_020934482;XP_003134722	centrosomal protein of 41 kDa isoform X2;centrosomal protein of 41 kDa isoform X1	CEP41	GO:0000086;GO:0010389;GO:0015031;GO:0018095;GO:0060271;GO:0097711	ciliary basal body docking;cilium assembly;G2/M transition of mitotic cell cycle;protein polyglutamylation;protein transport;regulation of G2/M transition of mitotic cell cycle	GO:0005813;GO:0005814;GO:0005829;GO:0005929;GO:0016020;GO:0036064	centriole;centrosome;ciliary basal body;cilium;cytosol;membrane			GO:0005515	protein binding	7	7	7	25.7	25.7	25.7	36.861	0	72.328	224780000	31	24.72208023	25.12664032	24.59679031	24.62622643	24.48719978	24.77228355	24.81723976	24.83267593
	0.911174058644593	0.823816776275635	XP_005657815;XP_003134727;XP_020934490;XP_020934489;XP_013846266;XP_020934488;XP_020934487;XP_020934486;XP_013846264;XP_005657816	XP_005657815;XP_003134727;XP_020934490;XP_020934489;XP_013846266;XP_020934488;XP_020934487;XP_020934486;XP_013846264;XP_005657816	adenosylhomocysteinase 3 isoform X2;adenosylhomocysteinase 3 isoform X1;adenosylhomocysteinase 3 isoform X5;adenosylhomocysteinase 3 isoform X5;adenosylhomocysteinase 3 isoform X6;adenosylhomocysteinase 3 isoform X3;adenosylhomocysteinase 3 isoform X3;aden	AHCYL2	GO:0006730;GO:0033353	one-carbon metabolic process;S-adenosylmethionine cycle	GO:0005783;GO:0005829;GO:0043005	cytosol;endoplasmic reticulum;neuron projection	hsa00270;hsa01100	Cysteine and methionine metabolism;Metabolic pathways	GO:0004013;GO:0005515	adenosylhomocysteinase activity;protein binding	18	7	7	31.6	14.9	14.9	66.594	0	61.512	313010000	36	24.91744995	25.71489334	25.55092239	25.42630386	23.69702339	25.33745956	25.27625465	24.00356483
	0.458837869457679	-0.0900106430053711	XP_003134746	XP_003134746	V-type proton ATPase subunit F	ATP6V1F	GO:0008286;GO:0033572;GO:0034220;GO:0090383;GO:1902600	hydrogen ion transmembrane transport;insulin receptor signaling pathway;ion transmembrane transport;phagosome acidification;transferrin transport	GO:0005829;GO:0016020;GO:0016469;GO:0016471;GO:0033180;GO:0070062	cytosol;extracellular exosome;membrane;proton-transporting two-sector ATPase complex;proton-transporting V-type ATPase, V1 domain;vacuolar proton-transporting V-type ATPase complex	hsa00190;hsa01100;hsa04145;hsa04721;hsa04966;hsa05110;hsa05120;hsa05323	Collecting duct acid secretion;Epithelial cell signaling in Helicobacter pylori infection;Metabolic pathways;Oxidative phosphorylation;Phagosome;Rheumatoid arthritis;Synaptic vesicle cycle;Vibrio cholerae infection	GO:0005515;GO:0015078;GO:0016887;GO:0042625;GO:0046961	ATPase activity;ATPase coupled ion transmembrane transporter activity;hydrogen ion transmembrane transporter activity;protein binding;proton-transporting ATPase activity, rotational mechanism	7	7	7	57.1	57.1	57.1	13.384	0	122.27	2415500000	68	28.14545059	28.21498108	28.0520649	28.27519798	28.1208992	28.19215965	28.26954651	28.46513176
	0.21092552463764	0.360968112945557	XP_003134753;XP_020934967	XP_003134753;XP_020934967	calumenin isoform X2;calumenin isoform X3	CALU	GO:0008150;GO:0043687;GO:0044267	biological_process;cellular protein metabolic process;post-translational protein modification	GO:0005576;GO:0005783;GO:0005788;GO:0005789;GO:0005794;GO:0016020;GO:0033018;GO:0042470	endoplasmic reticulum;endoplasmic reticulum lumen;endoplasmic reticulum membrane;extracellular region;Golgi apparatus;melanosome;membrane;sarcoplasmic reticulum lumen			GO:0005509;GO:0005515	calcium ion binding;protein binding	12	2	2	56.8	15.6	15.6	37.113	0	14.199	253230000	16	23.02953529	25.39044189	25.13539696	25.3543396	23.8615551	24.95885468	25.05730247	23.58812904
	0.253347217200945	0.291915893554688	XP_003134773;XP_020934710	XP_003134773;XP_020934710	neural Wiskott-Aldrich syndrome protein isoform X2;neural Wiskott-Aldrich syndrome protein isoform X1	WASL	GO:0006900;GO:0008154;GO:0009617;GO:0016050;GO:0030041;GO:0030048;GO:0030050;GO:0032880;GO:0034629;GO:0038096;GO:0045944;GO:0048013;GO:0050999;GO:0051301;GO:0051491;GO:0051653;GO:0060997;GO:0061024;GO:0065003;GO:1903526;GO:2000370;GO:2000402;GO:2000601	actin filament polymerization;actin filament-based movement;actin polymerization or depolymerization;cell division;cellular protein complex localization;dendritic spine morphogenesis;ephrin receptor signaling pathway;Fc-gamma receptor signaling pathway involved in phagocytosis;macromolecular complex assembly;membrane budding;membrane organization;negative regulation of lymphocyte migration;negative regulation of membrane tubulation;positive regulation of Arp2/3 complex-mediated actin nucleation;positive regulation of clathrin-dependent endocytosis;positive regulation of filopodium assembly;positive regulation of transcription from RNA polymerase II promoter;regulation of nitric-oxide synthase activity;regulation of protein localization;response to bacterium;spindle localization;vesicle organization;vesicle transport along actin filament	GO:0005634;GO:0005829;GO:0005884;GO:0005886;GO:0015629;GO:0030027;GO:0030478;GO:0030666;GO:0031410;GO:0070062	actin cap;actin cytoskeleton;actin filament;cytoplasmic vesicle;cytosol;endocytic vesicle membrane;extracellular exosome;lamellipodium;nucleus;plasma membrane	hsa04062;hsa04144;hsa04520;hsa04666;hsa04810;hsa05100;hsa05130;hsa05131;hsa05132;hsa05231	Adherens junction;Bacterial invasion of epithelial cells;Chemokine signaling pathway;Choline metabolism in cancer;Endocytosis;Fc gamma R-mediated phagocytosis;Pathogenic Escherichia coli infection;Regulation of actin cytoskeleton;Salmonella infection;Shigellosis	GO:0005515;GO:0030695	GTPase regulator activity;protein binding	7	7	7	27.1	27.1	27.1	54.641	0	23.564	201120000	31	25.07696152	24.68768501	24.84809303	24.85471725	23.93144226	25.70555687	24.95269203	23.71010208
	0.211980674194997	0.0671887397766113	XP_003134775;XP_013841113	XP_003134775	NADH dehydrogenase	NDUFA5	GO:0006120;GO:0022904;GO:0032981	mitochondrial electron transport, NADH to ubiquinone;mitochondrial respiratory chain complex I assembly;respiratory electron transport chain	GO:0005743;GO:0005747	mitochondrial inner membrane;mitochondrial respiratory chain complex I	hsa00190;hsa01100;hsa04932;hsa05010;hsa05012;hsa05016	Alzheimer's disease;Huntington's disease;Metabolic pathways;Non-alcoholic fatty liver disease (NAFLD);Oxidative phosphorylation;Parkinson's disease	GO:0005515;GO:0008137	NADH dehydrogenase (ubiquinone) activity;protein binding	5	5	5	67.2	67.2	67.2	13.303	0	26.971	805680000	51	26.7710247	26.82395935	26.33963585	26.46190453	26.65102577	26.46787071	26.55584526	26.45302773
	0.723059547999312	0.813011169433594	XP_003134785	XP_003134785	protein FAM3C	FAM3C	GO:0002576;GO:0007165;GO:0007275;GO:0008150;GO:0045721	biological_process;multicellular organism development;negative regulation of gluconeogenesis;platelet degranulation;signal transduction	GO:0005576;GO:0005794;GO:0031089;GO:0070062	extracellular exosome;extracellular region;Golgi apparatus;platelet dense granule lumen			GO:0005125;GO:0005515	cytokine activity;protein binding	6	6	6	34.4	34.4	34.4	24.801	0	63.3	933110000	28	26.99894905	27.08648872	27.01797104	26.9510479	26.84122086	24.55851746	26.71554947	26.68712425
	1.85390420772144	-0.263678550720215	XP_003134801	XP_003134801	LSM8 homolog, U6 small nuclear RNA associated	LSM8	GO:0000398;GO:0016070	mRNA splicing, via spliceosome;RNA metabolic process	GO:0005634;GO:0005654;GO:0005688;GO:0046540;GO:0071005;GO:0071011	nucleoplasm;nucleus;precatalytic spliceosome;U2-type precatalytic spliceosome;U4/U6 x U5 tri-snRNP complex;U6 snRNP	hsa03018;hsa03040	RNA degradation;Spliceosome	GO:0003723;GO:0005515;GO:0017070	protein binding;RNA binding;U6 snRNA binding	5	5	5	64.6	64.6	64.6	10.403	0	33.551	1582000000	57	27.48046684	27.37094307	27.56085205	27.47405815	27.590065	27.74611855	27.90867615	27.69617462
+	1.63798522260399	-1.79086589813232	XP_005673302;XP_003134825	XP_005673302;XP_003134825	dnaJ homolog subfamily B member 9;dnaJ homolog subfamily B member 9	DNAJB9	GO:0002377;GO:0030183;GO:0030433;GO:0034976;GO:0036498;GO:1903895	B cell differentiation;immunoglobulin production;IRE1-mediated unfolded protein response;negative regulation of IRE1-mediated unfolded protein response;response to endoplasmic reticulum stress;ubiquitin-dependent ERAD pathway	GO:0005730;GO:0005737;GO:0005783;GO:0005788;GO:0005789;GO:0070062	cytoplasm;endoplasmic reticulum;endoplasmic reticulum lumen;endoplasmic reticulum membrane;extracellular exosome;nucleolus			GO:0005515;GO:0030544;GO:0051087;GO:0051787	chaperone binding;Hsp70 protein binding;misfolded protein binding;protein binding	6	6	6	31.8	31.8	31.8	25.68	0	46.067	365070000	29	23.49388123	23.21552277	25.58792114	25.04426956	26.34861183	25.90788651	26.28795815	25.96060181
	1.59295207807683	0.145336151123047	XP_005657832;XP_003360219;XP_020934288;XP_013846294;XP_003134838;XP_020934289;XP_013846295	XP_005657832;XP_003360219;XP_020934288;XP_013846294;XP_003134838;XP_020934289;XP_013846295	septin-7 isoform X5;septin-7 isoform X4;septin-7 isoform X2;septin-7 isoform X3;septin-7 isoform X1;septin-7 isoform X6;septin-7 isoform X6	SEPTIN7	GO:0007283;GO:0016476;GO:0030154;GO:0034613;GO:0060271;GO:0061640;GO:1902857	cell differentiation;cellular protein localization;cilium assembly;cytoskeleton-dependent cytokinesis;positive regulation of non-motile cilium assembly;regulation of embryonic cell shape;spermatogenesis	GO:0000777;GO:0001725;GO:0005634;GO:0005819;GO:0005829;GO:0005930;GO:0005940;GO:0015630;GO:0016324;GO:0030496;GO:0031105;GO:0032153;GO:0032154;GO:0070062;GO:0097227;GO:0097730	apical plasma membrane;axoneme;cell division site;cleavage furrow;condensed chromosome kinetochore;cytosol;extracellular exosome;microtubule cytoskeleton;midbody;non-motile cilium;nucleus;septin complex;septin ring;sperm annulus;spindle;stress fiber			GO:0003924;GO:0005198;GO:0005515;GO:0005525;GO:0042802;GO:0045296;GO:0060090	binding, bridging;cadherin binding;GTP binding;GTPase activity;identical protein binding;protein binding;structural molecule activity	17	17	16	57.4	57.4	55.3	49.427	0	323.31	9688600000	195	30.15061569	30.23614883	30.26013184	30.23603439	30.13111877	29.94740105	30.11582375	30.10724258
+	3.16584431304597	0.443070888519287	XP_003134854	XP_003134854	glycine--tRNA ligase	GARS1	GO:0006418;GO:0006426;GO:0015966;GO:0070150	diadenosine tetraphosphate biosynthetic process;glycyl-tRNA aminoacylation;mitochondrial glycyl-tRNA aminoacylation;tRNA aminoacylation for protein translation	GO:0005737;GO:0005739;GO:0005759;GO:0005829;GO:0030141;GO:0030424;GO:0070062	axon;cytoplasm;cytosol;extracellular exosome;mitochondrial matrix;mitochondrion;secretory granule	hsa00970	Aminoacyl-tRNA biosynthesis	GO:0004081;GO:0004820;GO:0005515;GO:0005524;GO:0016740;GO:0042802;GO:0046983	ATP binding;bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity;glycine-tRNA ligase activity;identical protein binding;protein binding;protein dimerization activity;transferase activity	26	26	26	45.4	45.4	45.4	83.259	0	217.2	3257300000	212	28.57646942	28.84565544	28.80989456	28.79829025	28.35665894	28.3810482	28.27342033	28.24689865
	0.451796972715959	-0.0750412940979004	XP_020934269;XP_020934268;XP_020934267;XP_003134860	XP_020934269;XP_020934268;XP_020934267;XP_003134860	secernin-1;secernin-1;secernin-1;secernin-1	SCRN1	GO:0006508;GO:0006887	exocytosis;proteolysis	GO:0005634;GO:0005737;GO:0031965	cytoplasm;nuclear membrane;nucleus			GO:0003674;GO:0005515;GO:0016805	dipeptidase activity;molecular_function;protein binding	17	17	17	61.6	61.6	61.6	46.181	0	117.17	4036800000	141	28.8589325	28.74419594	29.01164055	29.06481361	28.9719944	29.01414299	29.02757263	28.96603775
	1.21533544171437	-0.464612007141113	XP_020934727;XP_003134919	XP_020934727;XP_003134919	NAC-alpha domain-containing protein 1 isoform X2;NAC-alpha domain-containing protein 1 isoform X1	NACAD	GO:0006612	protein targeting to membrane	GO:0005634;GO:0005737;GO:0005854	cytoplasm;nascent polypeptide-associated complex;nucleus			GO:0051082	unfolded protein binding	15	15	15	18.4	18.4	18.4	213.29	0	87.128	931010000	69	26.49370384	26.82711411	26.18735313	26.49477196	26.53020096	27.19027519	27.17493248	26.96598244
	0.749995721516178	-0.196569919586182	XP_020934310;XP_003134937	XP_020934310;XP_003134937	biliverdin reductase A;biliverdin reductase A	BLVRA	GO:0042167;GO:0055114	heme catabolic process;oxidation-reduction process	GO:0005829;GO:0070062	cytosol;extracellular exosome	hsa00860	Porphyrin and chlorophyll metabolism	GO:0004074;GO:0005515;GO:0008270	biliverdin reductase activity;protein binding;zinc ion binding	10	10	10	44.3	44.3	44.3	33.508	0	42.021	535660000	53	25.94295311	25.7537384	25.9346981	26.12598991	26.409132	26.12972832	26.10095215	25.90384674
	0.223192261941158	0.146407604217529	XP_003135004;XP_005673516;XP_003360284;XP_005673515	XP_003135004;XP_005673516;XP_003360284;XP_005673515	histone-binding protein RBBP7 isoform X3;histone-binding protein RBBP7 isoform X4;histone-binding protein RBBP7 isoform X1;histone-binding protein RBBP7 isoform X2	RBBP7	GO:0000122;GO:0006260;GO:0030308;GO:0034080;GO:0043687;GO:0045814;GO:0048545;GO:0070317;GO:0070370;GO:1901796	cellular heat acclimation;CENP-A containing nucleosome assembly;DNA replication;negative regulation of cell growth;negative regulation of G0 to G1 transition;negative regulation of gene expression, epigenetic;negative regulation of transcription from RNA polymerase II promoter;post-translational protein modification;regulation of signal transduction by p53 class mediator;response to steroid hormone	GO:0005634;GO:0005654;GO:0005829;GO:0016581;GO:0035098	cytosol;ESC/E(Z) complex;nucleoplasm;nucleus;NuRD complex			GO:0003723;GO:0005515	protein binding;RNA binding	12	7	7	44.2	38.6	38.6	47.834	0	43.146	618880000	30	26.56088066	26.19117928	26.38343811	26.30185509	26.30592918	26.76179886	25.54372215	26.24027252
	0.265446240667701	0.0676746368408203	XP_020936181;XP_003135028	XP_020936181;XP_003135028	eukaryotic translation initiation factor 2 subunit 3;eukaryotic translation initiation factor 2 subunit 3	EIF2S3	GO:0001731;GO:0006413;GO:0045903;GO:0055085	formation of translation preinitiation complex;positive regulation of translational fidelity;translational initiation;transmembrane transport	GO:0005634;GO:0005737;GO:0005829;GO:0005850;GO:0070062	cytoplasm;cytosol;eukaryotic translation initiation factor 2 complex;extracellular exosome;nucleus	hsa03013	RNA transport	GO:0003743;GO:0003924;GO:0005515;GO:0005525;GO:0008135;GO:0045296	cadherin binding;GTP binding;GTPase activity;protein binding;translation factor activity, RNA binding;translation initiation factor activity	19	19	4	56.4	56.4	14.2	51.065	0	192.25	4624500000	131	29.22025108	28.89165688	29.25511932	29.24773598	29.17274094	28.99258804	28.98087311	29.19786263
	0.52219165223953	0.938905715942383	XP_003135056	XP_003135056	dynein light chain Tctex-type 3	DYNLT3	GO:0007049;GO:0007346;GO:0045931;GO:0051301	cell cycle;cell division;positive regulation of mitotic cell cycle;regulation of mitotic cell cycle	GO:0000776;GO:0000777;GO:0005634;GO:0005868;GO:0061673	condensed chromosome kinetochore;cytoplasmic dynein complex;kinetochore;mitotic spindle astral microtubule;nucleus			GO:0003774;GO:0005515;GO:0042802	identical protein binding;motor activity;protein binding	4	4	4	78.4	78.4	78.4	13.055	0	118.17	833530000	36	26.64457703	26.83340073	26.74162674	26.91182327	26.56619072	23.3705368	26.83990097	26.59917641
+	3.56962936991957	-0.997522354125977	XP_003135070	XP_003135070	renin receptor	ATP6AP2	GO:0002003;GO:0021903;GO:0030177;GO:0032914;GO:0043312;GO:0043408;GO:0048069;GO:0060323	angiotensin maturation;eye pigmentation;head morphogenesis;neutrophil degranulation;positive regulation of transforming growth factor beta1 production;positive regulation of Wnt signaling pathway;regulation of MAPK cascade;rostrocaudal neural tube patterning	GO:0000421;GO:0005764;GO:0005765;GO:0005789;GO:0005886;GO:0009897;GO:0016021;GO:0016324;GO:0016471;GO:0030424;GO:0032591;GO:0044297;GO:0045211;GO:0070062;GO:0070821;GO:0101003	apical plasma membrane;autophagosome membrane;axon;cell body;dendritic spine membrane;endoplasmic reticulum membrane;external side of plasma membrane;extracellular exosome;ficolin-1-rich granule membrane;integral component of membrane;lysosomal membrane;lysosome;plasma membrane;postsynaptic membrane;tertiary granule membrane;vacuolar proton-transporting V-type ATPase complex	hsa04614	Renin-angiotensin system	GO:0005515;GO:0038023	protein binding;signaling receptor activity	13	13	13	45.9	45.9	45.9	39.162	0	111.91	2117200000	111	27.6477356	27.40973091	27.48953056	27.53889847	28.47126961	28.38516808	28.87443542	28.34511185
+	3.69227777867796	0.345644474029541	XP_003135126	XP_003135126	synaptophysin	SYP	GO:0006897;GO:0016188;GO:0048168;GO:0048169;GO:0048172;GO:0048488;GO:0048499;GO:0071310;GO:2000300;GO:2000474	cellular response to organic substance;endocytosis;regulation of long-term neuronal synaptic plasticity;regulation of neuronal synaptic plasticity;regulation of opioid receptor signaling pathway;regulation of short-term neuronal synaptic plasticity;regulation of synaptic vesicle exocytosis;synaptic vesicle endocytosis;synaptic vesicle maturation;synaptic vesicle membrane organization	GO:0008021;GO:0030285;GO:0030672;GO:0031594;GO:0042734;GO:0043005;GO:0043195;GO:0048471;GO:0048786;GO:0060076;GO:0098685	excitatory synapse;integral component of synaptic vesicle membrane;neuromuscular junction;neuron projection;perinuclear region of cytoplasm;presynaptic active zone;presynaptic membrane;Schaffer collateral - CA1 synapse;synaptic vesicle;synaptic vesicle membrane;terminal bouton			GO:0015485;GO:0017075;GO:0042169;GO:0042802;GO:0043621	cholesterol binding;identical protein binding;protein self-association;SH2 domain binding;syntaxin-1 binding	6	6	6	21.7	21.7	21.7	33.91	0	140.7	2708800000	59	28.51626778	28.51186562	28.44150162	28.55793381	28.11887169	28.18791962	28.24898148	28.08921814
	0.479083368161221	0.387665271759033	XP_003135131	XP_003135131	coiled-coil domain-containing protein 22	CCDC22	GO:0006878;GO:0006893;GO:0007253;GO:0015031;GO:0016567;GO:0032456;GO:0043123;GO:0043124;GO:0043687;GO:1990126;GO:2000060	cellular copper ion homeostasis;cytoplasmic sequestering of NF-kappaB;endocytic recycling;Golgi to plasma membrane transport;negative regulation of I-kappaB kinase/NF-kappaB signaling;positive regulation of I-kappaB kinase/NF-kappaB signaling;positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process;post-translational protein modification;protein transport;protein ubiquitination;retrograde transport, endosome to plasma membrane	GO:0005575;GO:0005654;GO:0005768;GO:0005829	cellular_component;cytosol;endosome;nucleoplasm			GO:0005515;GO:0097602	cullin family protein binding;protein binding	14	14	14	31.9	31.9	31.9	70.666	0	61.539	433130000	54	26.01601601	25.74134254	26.05668259	25.59391594	24.43214798	25.96124268	25.64386177	25.82004356
	0.290343214051215	0.180055618286133	XP_003135172;XP_005673707;XP_020936265	XP_003135172;XP_005673707;XP_020936265	structural maintenance of chromosomes protein 1A isoform X2;structural maintenance of chromosomes protein 1A isoform X3;structural maintenance of chromosomes protein 1A isoform X1	SMC1A	GO:0000070;GO:0006281;GO:0007062;GO:0007064;GO:0009314;GO:0019827;GO:0051301;GO:0051321;GO:0072423;GO:0090307	cell division;DNA repair;meiotic cell cycle;mitotic sister chromatid cohesion;mitotic sister chromatid segregation;mitotic spindle assembly;response to DNA damage checkpoint signaling;response to radiation;sister chromatid cohesion;stem cell population maintenance	GO:0000775;GO:0000776;GO:0000777;GO:0000794;GO:0005634;GO:0005654;GO:0005694;GO:0005829;GO:0008278;GO:0016363;GO:0030893;GO:0097431	chromosome;chromosome, centromeric region;cohesin complex;condensed chromosome kinetochore;condensed nuclear chromosome;cytosol;kinetochore;meiotic cohesin complex;mitotic spindle pole;nuclear matrix;nucleoplasm;nucleus	hsa04110;hsa04114	Cell cycle;Oocyte meiosis	GO:0003682;GO:0003723;GO:0005515;GO:0005524;GO:0036033;GO:0046982	ATP binding;chromatin binding;mediator complex binding;protein binding;protein heterodimerization activity;RNA binding	26	26	26	26.6	26.6	26.6	143.25	0	133.82	2154900000	128	27.57564163	27.86655617	28.10209465	28.26834297	27.93635178	27.94357872	28.06455612	27.14792633
	0.516476051257572	0.0464391708374023	XP_003135175;XP_003135174;XP_020936270	XP_003135175;XP_003135174;XP_020936270	3-hydroxyacyl-CoA dehydrogenase type-2 isoform X1;3-hydroxyacyl-CoA dehydrogenase type-2 isoform X2;3-hydroxyacyl-CoA dehydrogenase type-2 isoform X3	HSD17B10	GO:0006629;GO:0007005;GO:0009083;GO:0051289;GO:0055114;GO:0070901;GO:0090646;GO:0097745;GO:1990180	branched-chain amino acid catabolic process;lipid metabolic process;mitochondrial tRNA 3'-end processing;mitochondrial tRNA 5'-end processing;mitochondrial tRNA methylation;mitochondrial tRNA processing;mitochondrion organization;oxidation-reduction process;protein homotetramerization	GO:0005737;GO:0005739;GO:0005759;GO:0005886;GO:0030678	cytoplasm;mitochondrial matrix;mitochondrial ribonuclease P complex;mitochondrion;plasma membrane	hsa00280;hsa01100;hsa01130;hsa05010	Alzheimer's disease;Biosynthesis of antibiotics;Metabolic pathways;Valine, leucine and isoleucine degradation	GO:0000049;GO:0003723;GO:0003857;GO:0005515;GO:0008709;GO:0030283;GO:0035410;GO:0047015	3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity;3-hydroxyacyl-CoA dehydrogenase activity;cholate 7-alpha-dehydrogenase activity;dihydrotestosterone 17-beta-dehydrogenase activity;protein binding;RNA binding;testosterone dehydrogenase;tRNA binding	16	16	16	73	73	73	30.787	0	323.31	8034200000	173	29.99347878	29.95809174	30.01051903	29.90526581	30.00891876	29.93606949	29.88467407	29.85193634
